index,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal,station_name
2022-07-07 17:00:00,IREGIO82,America/Vancouver,2022-07-07T23:59:46Z,2022-07-07 16:59:46,1657238386,54.776903,-122.49792,382.54,3.0,132,95,85,90,-1,14,12,13,11,0,5,17,0,6,12,10,12,14,12,13,14,12,13,925.13,924.42,-0.21,52.2,20.29,SAEG_Parsnip
2022-07-07 16:00:00,IREGIO82,America/Vancouver,2022-07-07T22:59:50Z,2022-07-07 15:59:50,1657234790,54.776903,-122.49792,202.59,1.0,160,93,65,73,-1,19,12,17,29,0,7,35,0,9,14,10,12,19,12,17,19,12,17,924.92,923.33,1.44,46.81,11.91,SAEG_Parsnip
2022-07-07 15:00:00,IREGIO82,America/Vancouver,2022-07-07T21:58:21Z,2022-07-07 14:58:21,1657231101,54.776903,-122.49792,737.81,7.0,96,76,65,69,-1,19,18,18,12,1,6,17,2,8,14,12,13,19,18,18,19,18,18,923.74,923.13,-0.42,0.0,0.3,SAEG_Parsnip
2022-07-07 14:00:00,IREGIO82,America/Vancouver,2022-07-07T20:59:58Z,2022-07-07 13:59:58,1657227598,54.776903,-122.49792,935.26,9.0,75,76,69,72,-1,19,18,18,16,0,7,20,0,9,14,12,13,19,18,18,19,18,18,924.11,923.43,-0.37,0.0,0.3,SAEG_Parsnip
2022-07-07 13:00:00,IREGIO82,America/Vancouver,2022-07-07T19:59:31Z,2022-07-07 12:59:31,1657223971,54.776903,-122.49792,1206.35,11.0,112,73,64,68,-1,20,18,18,12,0,4,17,0,6,13,12,12,20,18,18,20,18,18,924.21,923.74,0.0,0.0,0.3,SAEG_Parsnip
2022-07-07 12:00:00,IREGIO82,America/Vancouver,2022-07-07T18:59:35Z,2022-07-07 11:59:35,1657220375,54.776903,-122.49792,1182.5,11.0,95,78,67,72,-1,19,17,18,11,0,4,13,0,5,14,12,13,19,17,18,19,17,18,924.21,923.84,-0.31,0.0,0.3,SAEG_Parsnip
2022-07-07 11:00:00,IREGIO82,America/Vancouver,2022-07-07T17:59:39Z,2022-07-07 10:59:39,1657216779,54.776903,-122.49792,1021.14,9.0,77,88,69,80,-1,19,16,16,9,1,5,11,2,6,14,12,13,19,16,16,19,16,16,924.52,924.01,0.0,0.0,0.3,SAEG_Parsnip
2022-07-07 10:00:00,IREGIO82,America/Vancouver,2022-07-07T16:59:43Z,2022-07-07 09:59:43,1657213183,54.776903,-122.49792,671.01,6.0,79,89,83,86,-1,16,15,15,7,0,4,7,2,4,13,12,13,16,15,15,16,15,15,924.42,924.01,0.0,0.0,0.3,SAEG_Parsnip
2022-07-07 09:00:00,IREGIO82,America/Vancouver,2022-07-07T15:59:47Z,2022-07-07 08:59:47,1657209587,54.776903,-122.49792,229.87,2.0,80,95,87,91,-1,15,14,14,7,0,3,9,0,4,14,13,13,15,14,14,15,14,14,924.31,923.84,0.1,0.0,0.3,SAEG_Parsnip
2022-07-07 08:00:00,IREGIO82,America/Vancouver,2022-07-07T14:59:51Z,2022-07-07 07:59:51,1657205991,54.776903,-122.49792,84.53,0.0,86,97,94,95,-1,14,13,13,7,0,3,9,2,4,13,13,13,14,13,13,14,13,13,924.21,923.64,0.39,0.0,0.3,SAEG_Parsnip
2022-07-07 07:00:00,IREGIO82,America/Vancouver,2022-07-07T13:54:14Z,2022-07-07 06:54:14,1657202054,54.776903,-122.49792,35.48,0.0,96,99,96,97,-1,13,13,13,6,0,2,7,0,3,13,12,13,13,13,13,13,13,13,923.84,923.43,0.11,0.0,0.3,SAEG_Parsnip
2022-07-07 06:00:00,IREGIO82,America/Vancouver,2022-07-07T12:59:59Z,2022-07-07 05:59:59,1657198799,54.776903,-122.49792,4.28,0.0,92,99,99,99,-1,13,12,12,5,0,1,5,0,1,12,12,12,13,12,12,13,12,12,923.74,923.33,0.1,0.0,0.3,SAEG_Parsnip
2022-07-07 05:00:00,IREGIO82,America/Vancouver,2022-07-07T11:59:32Z,2022-07-07 04:59:32,1657195172,54.776903,-122.49792,0.36,0.0,87,99,99,99,-1,13,12,12,0,0,0,0,0,0,12,12,12,13,12,12,13,12,12,923.74,923.13,0.41,0.0,0.3,SAEG_Parsnip
2022-07-07 04:00:00,IREGIO82,America/Vancouver,2022-07-07T10:59:36Z,2022-07-07 03:59:36,1657191576,54.776903,-122.49792,0.0,0.0,122,99,99,99,-1,13,12,13,7,0,3,9,0,4,13,12,12,13,12,13,13,12,13,923.43,923.03,0.1,1.8,0.3,SAEG_Parsnip
2022-07-07 03:00:00,IREGIO82,America/Vancouver,2022-07-07T09:59:40Z,2022-07-07 02:59:40,1657187980,54.776903,-122.49792,0.0,0.0,201,99,99,99,-1,13,13,13,4,0,1,5,0,1,13,12,13,13,13,13,13,13,13,923.33,922.72,0.22,0.0,0.0,SAEG_Parsnip
2022-07-07 02:00:00,IREGIO82,America/Vancouver,2022-07-07T08:56:38Z,2022-07-07 01:56:38,1657184198,54.776903,-122.49792,0.0,0.0,228,99,98,98,-1,14,13,13,2,0,0,4,0,0,13,13,13,14,13,13,14,13,13,923.54,922.93,-0.54,0.0,0.0,SAEG_Parsnip
2022-07-07 01:00:00,IREGIO82,America/Vancouver,2022-07-07T07:59:48Z,2022-07-07 00:59:48,1657180788,54.776903,-122.49792,0.0,0.0,226,98,97,97,-1,14,14,14,4,0,1,4,0,1,14,13,13,14,14,14,14,14,14,923.64,923.13,0.21,0.0,0.0,SAEG_Parsnip
2022-07-07 00:00:00,IREGIO82,America/Vancouver,2022-07-08T06:59:50Z,2022-07-07 23:59:50,1657263590,54.776903,-122.49792,0.0,0.0,70,99,99,99,-1,11,10,11,3,0,0,4,0,1,11,10,11,11,10,11,11,10,11,925.33,924.82,0.0,0.0,0.0,SAEG_Parsnip
2022-07-06 23:00:00,IREGIO82,America/Vancouver,2022-07-07T05:59:57Z,2022-07-06 22:59:57,1657173597,54.776903,-122.49792,0.0,0.0,82,97,87,93,-1,16,14,15,11,0,4,13,0,5,14,13,14,16,14,15,16,14,15,923.91,923.33,0.1,8.99,4.8,SAEG_Parsnip
2022-07-06 22:00:00,IREGIO82,America/Vancouver,2022-07-07T04:59:30Z,2022-07-06 21:59:30,1657169970,54.776903,-122.49792,1.71,0.0,198,94,79,86,-1,17,15,16,10,0,2,11,0,3,15,13,14,17,15,16,17,15,16,923.54,922.52,1.04,1.8,0.51,SAEG_Parsnip
2022-07-06 21:00:00,IREGIO82,America/Vancouver,2022-07-07T03:59:03Z,2022-07-06 20:59:03,1657166343,54.776903,-122.49792,17.73,0.0,174,78,56,67,-1,21,17,19,6,0,2,9,0,3,14,11,13,21,17,19,21,17,19,922.52,921.54,0.52,0.0,0.0,SAEG_Parsnip
2022-07-06 20:00:00,IREGIO82,America/Vancouver,2022-07-07T02:59:38Z,2022-07-06 19:59:38,1657162778,54.776903,-122.49792,356.98,3.0,106,65,48,52,-1,23,21,22,28,0,7,33,2,9,14,11,11,23,21,22,23,21,21,921.81,921.23,0.17,0.0,0.0,SAEG_Parsnip
2022-07-06 19:00:00,IREGIO82,America/Vancouver,2022-07-07T01:59:42Z,2022-07-06 18:59:42,1657159182,54.776903,-122.49792,389.03,3.0,65,52,47,49,-1,23,23,23,20,1,7,29,2,9,13,11,12,23,23,23,23,22,22,921.71,921.23,-0.21,0.0,0.0,SAEG_Parsnip
2022-07-06 18:00:00,IREGIO82,America/Vancouver,2022-07-07T00:59:46Z,2022-07-06 17:59:46,1657155586,54.776903,-122.49792,549.53,5.0,188,58,46,50,-1,24,21,22,11,0,5,13,0,6,13,11,12,24,21,22,24,21,22,922.22,921.54,-0.68,0.0,0.0,SAEG_Parsnip
2022-07-06 17:00:00,IREGIO82,America/Vancouver,2022-07-06T23:59:50Z,2022-07-06 16:59:50,1657151990,54.776903,-122.49792,316.24,3.0,92,55,45,47,-1,23,21,23,17,1,4,18,2,5,13,10,11,23,21,23,23,21,22,922.52,921.71,0.21,0.0,0.0,SAEG_Parsnip
2022-07-06 16:00:00,IREGIO82,America/Vancouver,2022-07-06T22:59:54Z,2022-07-06 15:59:54,1657148394,54.776903,-122.49792,738.78,7.0,285,54,46,50,-1,24,22,23,9,0,3,11,0,5,13,11,12,24,22,23,23,22,22,922.72,922.11,-0.51,0.0,0.0,SAEG_Parsnip
2022-07-06 15:00:00,IREGIO82,America/Vancouver,2022-07-06T21:59:58Z,2022-07-06 14:59:58,1657144798,54.776903,-122.49792,901.37,8.0,268,56,50,52,-1,22,21,22,15,1,6,18,2,7,12,11,12,22,21,22,22,21,21,923.33,922.42,-0.57,0.0,0.0,SAEG_Parsnip
2022-07-06 14:00:00,IREGIO82,America/Vancouver,2022-07-06T20:58:29Z,2022-07-06 13:58:29,1657141109,54.776903,-122.49792,810.36,7.0,33,54,49,51,-1,22,21,21,11,0,4,15,0,5,12,10,11,22,21,21,21,21,21,923.84,923.03,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-06 13:00:00,IREGIO82,America/Vancouver,2022-07-06T19:59:35Z,2022-07-06 12:59:35,1657137575,54.776903,-122.49792,1077.05,10.0,62,60,51,55,-1,21,20,21,17,0,7,24,0,9,13,10,11,21,20,21,21,20,21,924.31,923.54,-0.48,0.0,0.0,SAEG_Parsnip
2022-07-06 12:00:00,IREGIO82,America/Vancouver,2022-07-06T18:59:39Z,2022-07-06 11:59:39,1657133979,54.776903,-122.49792,1160.36,11.0,288,64,59,61,-1,21,19,20,11,0,3,13,0,4,13,11,12,21,19,20,21,19,20,924.72,923.91,-0.62,0.0,0.0,SAEG_Parsnip
2022-07-06 11:00:00,IREGIO82,America/Vancouver,2022-07-06T17:59:43Z,2022-07-06 10:59:43,1657130383,54.776903,-122.49792,995.57,9.0,304,69,63,67,-1,19,17,18,7,0,3,9,0,3,12,11,11,19,17,18,19,17,18,925.33,924.62,-0.51,0.0,0.0,SAEG_Parsnip
2022-07-06 10:00:00,IREGIO82,America/Vancouver,2022-07-06T16:59:47Z,2022-07-06 09:59:47,1657126787,54.776903,-122.49792,438.08,4.0,45,72,67,69,-1,18,16,17,6,0,2,7,0,3,12,11,11,18,16,17,18,16,17,925.33,924.82,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-06 09:00:00,IREGIO82,America/Vancouver,2022-07-06T15:59:51Z,2022-07-06 08:59:51,1657123191,54.776903,-122.49792,529.59,5.0,358,89,70,80,-1,17,13,15,8,0,1,9,0,2,12,11,11,17,13,15,17,13,15,925.74,924.92,-0.41,0.0,0.0,SAEG_Parsnip
2022-07-06 08:00:00,IREGIO82,America/Vancouver,2022-07-06T14:59:55Z,2022-07-06 07:59:55,1657119595,54.776903,-122.49792,163.44,1.0,272,92,86,89,-1,13,12,12,3,0,1,4,0,1,11,10,10,13,12,12,13,12,12,925.84,925.23,0.31,0.0,0.0,SAEG_Parsnip
2022-07-06 07:00:00,IREGIO82,America/Vancouver,2022-07-06T13:59:59Z,2022-07-06 06:59:59,1657115999,54.776903,-122.49792,93.58,0.0,272,96,91,93,-1,12,11,11,4,0,1,4,0,2,10,10,10,12,11,11,12,11,11,925.74,925.33,0.32,0.0,0.0,SAEG_Parsnip
2022-07-06 06:00:00,IREGIO82,America/Vancouver,2022-07-06T12:54:22Z,2022-07-06 05:54:22,1657112062,54.776903,-122.49792,20.31,0.0,42,98,96,97,-1,11,10,10,2,0,0,2,0,0,10,10,10,11,10,10,11,10,10,925.64,925.13,0.22,0.0,0.0,SAEG_Parsnip
2022-07-06 05:00:00,IREGIO82,America/Vancouver,2022-07-06T11:59:36Z,2022-07-06 04:59:36,1657108776,54.776903,-122.49792,2.94,0.0,43,98,97,97,-1,11,10,10,1,0,0,2,0,0,10,10,10,11,10,10,11,10,10,925.53,925.13,0.1,0.0,0.0,SAEG_Parsnip
2022-07-06 04:00:00,IREGIO82,America/Vancouver,2022-07-06T10:59:40Z,2022-07-06 03:59:40,1657105180,54.776903,-122.49792,0.0,0.0,39,98,97,97,-1,11,10,11,2,0,0,4,0,1,11,10,10,11,10,11,11,10,11,925.53,925.03,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-06 03:00:00,IREGIO82,America/Vancouver,2022-07-06T09:59:44Z,2022-07-06 02:59:44,1657101584,54.776903,-122.49792,0.0,0.0,8,98,97,97,-1,11,11,11,4,0,0,4,0,0,11,10,10,11,11,11,11,11,11,925.64,924.92,0.41,0.0,0.0,SAEG_Parsnip
2022-07-06 02:00:00,IREGIO82,America/Vancouver,2022-07-06T08:59:48Z,2022-07-06 01:59:48,1657097988,54.776903,-122.49792,0.0,0.0,231,98,96,97,-1,11,11,11,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,925.23,924.82,0.0,0.0,0.0,SAEG_Parsnip
2022-07-06 01:00:00,IREGIO82,America/Vancouver,2022-07-06T07:56:15Z,2022-07-06 00:56:15,1657094175,54.776903,-122.49792,0.0,0.0,230,97,93,95,-1,13,12,12,3,0,0,4,0,0,12,11,11,13,12,12,13,12,12,925.33,924.92,-0.11,0.0,0.0,SAEG_Parsnip
2022-07-06 00:00:00,IREGIO82,America/Vancouver,2022-07-07T06:59:52Z,2022-07-06 23:59:52,1657177192,54.776903,-122.49792,0.0,0.0,25,98,97,97,-1,14,14,14,3,0,1,5,0,1,14,14,14,14,14,14,14,14,14,923.91,923.23,0.0,1.19,0.0,SAEG_Parsnip
2022-07-05 23:00:00,IREGIO82,America/Vancouver,2022-07-06T05:59:59Z,2022-07-05 22:59:59,1657087199,54.776903,-122.49792,0.0,0.0,222,92,88,91,-1,15,14,14,3,0,0,4,0,1,13,13,13,15,14,14,15,14,14,925.33,924.72,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 22:00:00,IREGIO82,America/Vancouver,2022-07-06T04:59:32Z,2022-07-05 21:59:32,1657083572,54.776903,-122.49792,7.34,0.0,143,91,74,87,-1,17,15,15,2,0,0,4,0,0,14,12,13,17,15,15,17,15,15,924.92,924.31,0.62,0.0,0.0,SAEG_Parsnip
2022-07-05 21:00:00,IREGIO82,America/Vancouver,2022-07-06T03:59:36Z,2022-07-05 20:59:36,1657079976,54.776903,-122.49792,37.19,0.0,111,79,60,65,-1,19,17,18,9,0,5,11,0,6,13,11,11,19,17,18,19,17,18,924.72,923.84,0.57,0.0,0.0,SAEG_Parsnip
2022-07-05 20:00:00,IREGIO82,America/Vancouver,2022-07-06T02:58:38Z,2022-07-05 19:58:38,1657076318,54.776903,-122.49792,91.51,0.0,61,61,56,57,-1,20,19,19,9,0,4,11,0,5,11,10,11,20,19,19,20,19,19,924.01,923.54,0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 19:00:00,IREGIO82,America/Vancouver,2022-07-06T01:59:44Z,2022-07-05 18:59:44,1657072784,54.776903,-122.49792,135.3,1.0,65,58,54,56,-1,20,20,20,11,2,6,13,2,7,11,10,11,20,20,20,20,20,20,923.84,923.23,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 18:00:00,IREGIO82,America/Vancouver,2022-07-06T00:59:48Z,2022-07-05 17:59:48,1657069188,54.776903,-122.49792,147.05,1.0,62,58,52,54,-1,21,20,20,15,0,6,18,0,7,12,10,11,21,20,20,21,20,20,923.64,923.03,0.21,0.0,0.0,SAEG_Parsnip
2022-07-05 17:00:00,IREGIO82,America/Vancouver,2022-07-05T23:59:52Z,2022-07-05 16:59:52,1657065592,54.776903,-122.49792,657.55,6.0,308,58,52,54,-1,22,20,21,16,0,6,22,0,8,12,11,12,22,20,21,22,20,21,923.43,922.82,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 16:00:00,IREGIO82,America/Vancouver,2022-07-05T22:59:56Z,2022-07-05 15:59:56,1657061996,54.776903,-122.49792,581.22,5.0,346,60,56,58,-1,20,19,20,15,1,5,18,2,7,12,11,11,20,19,20,20,19,20,923.64,923.23,0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 15:00:00,IREGIO82,America/Vancouver,2022-07-05T21:59:29Z,2022-07-05 14:59:29,1657058369,54.776903,-122.49792,182.15,1.0,342,61,55,58,-1,20,20,20,13,0,5,17,0,7,12,11,12,20,20,20,20,20,20,923.74,923.23,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 14:00:00,IREGIO82,America/Vancouver,2022-07-05T20:59:33Z,2022-07-05 13:59:33,1657054773,54.776903,-122.49792,939.54,9.0,38,57,50,53,-1,22,20,21,27,1,9,38,2,12,12,10,11,22,20,21,21,20,20,923.91,923.33,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 13:00:00,IREGIO82,America/Vancouver,2022-07-05T19:57:02Z,2022-07-05 12:57:02,1657051022,54.776903,-122.49792,1117.05,10.0,29,58,51,55,-1,21,20,20,27,0,8,33,0,10,12,10,11,21,20,20,21,20,20,923.74,923.23,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 12:00:00,IREGIO82,America/Vancouver,2022-07-05T18:59:41Z,2022-07-05 11:59:41,1657047581,54.776903,-122.49792,1035.94,10.0,28,60,54,56,-1,21,19,20,17,0,7,20,2,9,12,10,11,21,19,20,21,19,20,923.64,923.23,0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 11:00:00,IREGIO82,America/Vancouver,2022-07-05T17:59:45Z,2022-07-05 10:59:45,1657043985,54.776903,-122.49792,1043.65,10.0,319,64,56,60,-1,21,19,19,17,0,5,20,2,6,13,11,12,21,19,19,21,19,19,923.64,923.13,0.31,0.0,0.0,SAEG_Parsnip
2022-07-05 10:00:00,IREGIO82,America/Vancouver,2022-07-05T16:59:49Z,2022-07-05 09:59:49,1657040389,54.776903,-122.49792,620.73,6.0,330,65,59,62,-1,19,18,19,12,0,4,18,0,6,12,11,11,19,18,19,19,18,19,923.64,923.23,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-05 09:00:00,IREGIO82,America/Vancouver,2022-07-05T15:59:53Z,2022-07-05 08:59:53,1657036793,54.776903,-122.49792,471.48,4.0,7,73,60,63,-1,19,17,18,9,0,3,13,0,3,12,11,11,19,17,18,19,17,18,923.74,923.33,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 08:00:00,IREGIO82,America/Vancouver,2022-07-05T14:59:57Z,2022-07-05 07:59:57,1657033197,54.776903,-122.49792,253.73,2.0,329,76,65,71,-1,18,15,16,5,0,1,5,0,2,12,10,11,18,15,16,18,15,16,923.84,923.23,0.0,0.0,0.0,SAEG_Parsnip
2022-07-05 07:00:00,IREGIO82,America/Vancouver,2022-07-05T13:59:30Z,2022-07-05 06:59:30,1657029570,54.776903,-122.49792,104.48,1.0,41,87,73,81,-1,15,10,12,2,0,0,4,0,0,11,8,9,15,10,12,15,10,12,923.74,923.23,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-05 06:00:00,IREGIO82,America/Vancouver,2022-07-05T12:52:51Z,2022-07-05 05:52:51,1657025571,54.776903,-122.49792,35.11,0.0,64,94,88,90,-1,10,9,9,3,0,1,4,0,1,8,8,8,10,9,9,10,9,9,923.84,923.23,0.12,0.0,0.0,SAEG_Parsnip
2022-07-05 05:00:00,IREGIO82,America/Vancouver,2022-07-05T11:59:38Z,2022-07-05 04:59:38,1657022378,54.776903,-122.49792,5.63,0.0,78,94,89,91,-1,10,9,9,5,0,1,7,0,2,9,8,8,10,9,9,10,9,9,923.54,923.23,0.21,0.0,0.0,SAEG_Parsnip
2022-07-05 04:00:00,IREGIO82,America/Vancouver,2022-07-05T10:59:42Z,2022-07-05 03:59:42,1657018782,54.776903,-122.49792,0.0,0.0,32,93,88,91,-1,10,9,9,4,0,0,5,0,1,9,7,8,10,9,9,10,9,9,923.43,922.93,0.31,0.0,0.0,SAEG_Parsnip
2022-07-05 03:00:00,IREGIO82,America/Vancouver,2022-07-05T09:59:46Z,2022-07-05 02:59:46,1657015186,54.776903,-122.49792,0.0,0.0,75,92,88,89,-1,10,9,10,4,0,1,5,0,1,9,7,8,10,9,10,10,9,10,923.33,922.93,0.31,0.0,0.0,SAEG_Parsnip
2022-07-05 02:00:00,IREGIO82,America/Vancouver,2022-07-05T08:59:50Z,2022-07-05 01:59:50,1657011590,54.776903,-122.49792,0.0,0.0,64,90,85,87,-1,11,10,10,4,0,0,5,0,1,9,8,8,11,10,10,11,10,10,923.23,922.82,0.11,0.0,0.0,SAEG_Parsnip
2022-07-05 01:00:00,IREGIO82,America/Vancouver,2022-07-05T07:54:44Z,2022-07-05 00:54:44,1657007684,54.776903,-122.49792,0.0,0.0,95,84,77,80,-1,13,11,12,6,0,1,7,0,2,10,8,9,13,11,12,13,11,12,923.23,922.82,0.22,0.0,0.0,SAEG_Parsnip
2022-07-05 00:00:00,IREGIO82,America/Vancouver,2022-07-06T06:59:56Z,2022-07-05 23:59:56,1657090796,54.776903,-122.49792,0.0,0.0,230,95,92,93,-1,14,13,13,2,0,0,2,0,0,13,12,12,14,13,13,14,13,13,925.33,924.82,0.21,0.0,0.0,SAEG_Parsnip
2022-07-11 08:00:00,IREGIO61,America/Vancouver,2022-07-11T14:52:09Z,2022-07-11 07:52:09,1657551129,54.653556,-122.752946,190.84,1.0,23,96,87,91,-1,16,14,15,0,0,0,2,0,0,14,13,14,16,14,15,16,14,15,942.19,941.48,0.12,0.0,0.25,SAEG_Crooked
2022-07-11 07:00:00,IREGIO61,America/Vancouver,2022-07-11T13:57:09Z,2022-07-11 06:57:09,1657547829,54.653556,-122.752946,183.87,1.0,35,99,93,98,-1,14,12,13,0,0,0,0,0,0,13,12,13,14,12,13,14,12,13,941.42,941.01,0.0,0.0,0.25,SAEG_Crooked
2022-07-11 06:00:00,IREGIO61,America/Vancouver,2022-07-11T12:57:09Z,2022-07-11 05:57:09,1657544229,54.653556,-122.752946,22.51,0.0,34,99,99,99,-1,12,12,12,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,941.42,940.81,-0.33,0.0,0.25,SAEG_Crooked
2022-07-11 05:00:00,IREGIO61,America/Vancouver,2022-07-11T11:57:09Z,2022-07-11 04:57:09,1657540629,54.653556,-122.752946,2.08,0.0,34,99,99,99,-1,12,12,12,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,941.21,940.7,0.33,1.78,0.25,SAEG_Crooked
2022-07-11 04:00:00,IREGIO61,America/Vancouver,2022-07-11T10:52:09Z,2022-07-11 03:52:09,1657536729,54.653556,-122.752946,0.0,0.0,34,99,96,97,-1,13,12,12,0,0,0,0,0,0,12,12,12,13,12,12,13,12,12,941.21,940.7,0.24,0.0,0.0,SAEG_Crooked
2022-07-11 03:00:00,IREGIO61,America/Vancouver,2022-07-11T09:57:09Z,2022-07-11 02:57:09,1657533429,54.653556,-122.752946,0.0,0.0,34,98,97,97,-1,12,12,12,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,941.01,940.6,-0.11,0.0,0.0,SAEG_Crooked
2022-07-11 02:00:00,IREGIO61,America/Vancouver,2022-07-11T08:57:09Z,2022-07-11 01:57:09,1657529829,54.653556,-122.752946,0.0,0.0,35,97,96,96,-1,13,12,13,0,0,0,0,0,0,12,12,12,13,12,13,13,12,13,940.81,940.4,0.33,0.0,0.0,SAEG_Crooked
2022-07-11 01:00:00,IREGIO61,America/Vancouver,2022-07-11T07:57:09Z,2022-07-11 00:57:09,1657526229,54.653556,-122.752946,0.0,0.0,34,95,89,90,-1,14,13,13,0,0,0,0,0,0,12,12,12,14,13,13,14,13,13,940.5,940.2,0.22,0.0,0.0,SAEG_Crooked
2022-07-10 23:00:00,IREGIO61,America/Vancouver,2022-07-11T05:57:10Z,2022-07-10 22:57:10,1657519030,54.653556,-122.752946,0.0,0.0,19,90,88,89,-1,14,14,14,5,0,1,5,0,1,12,12,12,14,14,14,14,14,14,941.11,940.4,-0.22,0.0,0.0,SAEG_Crooked
2022-07-10 22:00:00,IREGIO61,America/Vancouver,2022-07-11T04:57:10Z,2022-07-10 21:57:10,1657515430,54.653556,-122.752946,8.19,0.0,342,89,83,85,-1,15,14,14,1,0,0,2,0,1,12,12,12,15,14,14,15,14,14,941.21,940.81,-0.33,0.0,0.0,SAEG_Crooked
2022-07-10 21:00:00,IREGIO61,America/Vancouver,2022-07-11T03:57:10Z,2022-07-10 20:57:10,1657511830,54.653556,-122.752946,35.97,0.0,351,85,82,83,-1,15,15,15,2,0,0,4,0,1,13,12,12,15,15,15,15,15,15,941.59,941.11,-0.41,0.0,0.25,SAEG_Crooked
2022-07-10 20:00:00,IREGIO61,America/Vancouver,2022-07-11T02:57:10Z,2022-07-10 19:57:10,1657508230,54.653556,-122.752946,91.02,0.0,358,85,77,80,-1,16,15,16,2,0,0,4,0,0,14,12,12,16,15,16,16,15,16,941.59,941.11,0.0,0.0,0.25,SAEG_Crooked
2022-07-10 19:00:00,IREGIO61,America/Vancouver,2022-07-11T01:57:10Z,2022-07-10 18:57:10,1657504630,54.653556,-122.752946,119.27,1.0,335,79,73,76,-1,17,16,16,0,0,0,2,0,0,13,12,12,17,16,16,17,16,16,941.89,941.59,-0.11,0.0,0.25,SAEG_Crooked
2022-07-10 18:00:00,IREGIO61,America/Vancouver,2022-07-11T00:57:10Z,2022-07-10 17:57:10,1657501030,54.653556,-122.752946,210.29,2.0,218,75,69,72,-1,17,17,17,5,0,2,5,0,2,12,11,12,17,17,17,17,17,17,942.19,941.48,-0.44,0.0,0.25,SAEG_Crooked
2022-07-10 17:00:00,IREGIO61,America/Vancouver,2022-07-10T23:57:10Z,2022-07-10 16:57:10,1657497430,54.653556,-122.752946,310.12,3.0,237,75,70,72,-1,17,16,17,8,0,3,13,2,5,13,11,12,17,16,17,17,16,17,941.99,941.79,0.0,0.0,0.25,SAEG_Crooked
2022-07-10 16:00:00,IREGIO61,America/Vancouver,2022-07-10T22:57:10Z,2022-07-10 15:57:10,1657493830,54.653556,-122.752946,403.34,3.0,200,82,71,75,-1,17,16,17,13,0,4,17,0,6,14,12,12,17,16,17,17,16,17,942.09,941.59,0.22,1.27,0.25,SAEG_Crooked
2022-07-10 15:00:00,IREGIO61,America/Vancouver,2022-07-10T21:57:10Z,2022-07-10 14:57:10,1657490230,54.653556,-122.752946,294.46,2.0,221,88,74,80,-1,16,15,16,1,0,0,4,0,1,14,11,13,16,15,16,16,15,16,941.99,941.59,0.33,0.0,0.0,SAEG_Crooked
2022-07-10 14:00:00,IREGIO61,America/Vancouver,2022-07-10T20:57:10Z,2022-07-10 13:57:10,1657486630,54.653556,-122.752946,301.44,2.0,232,87,61,68,-1,18,16,18,8,0,2,11,0,3,14,11,12,18,16,18,18,16,18,942.09,941.69,0.22,0.0,0.0,SAEG_Crooked
2022-07-10 13:00:00,IREGIO61,America/Vancouver,2022-07-10T19:57:10Z,2022-07-10 12:57:10,1657483030,54.653556,-122.752946,505.37,4.0,255,67,57,61,-1,19,18,19,9,0,4,13,0,6,12,10,11,19,18,19,19,18,19,941.89,941.48,-0.11,0.0,0.0,SAEG_Crooked
2022-07-10 12:00:00,IREGIO61,America/Vancouver,2022-07-10T18:57:10Z,2022-07-10 11:57:10,1657479430,54.653556,-122.752946,685.82,6.0,230,64,56,60,-1,20,18,19,7,0,2,9,0,4,12,10,11,20,18,19,20,18,19,942.19,941.59,0.44,0.0,0.0,SAEG_Crooked
